kind,layer,mean,ci_lo,ci_hi,pos_frac,n,vnorm_mean,split,increment
block,29,0.041015625,0.00048828125,0.08203125,0.4296875,128,4.340611405670643,validation,
block,30,0.046875,-0.00732421875,0.1025390625,0.421875,128,5.16455221734941,validation,
block,31,0.06396484375,0.01416015625,0.11817626953124982,0.484375,128,5.63297612965107,validation,
block,32,-0.0029296875,-0.0458984375,0.0419921875,0.3515625,128,5.714716477319598,validation,
block,33,0.06884765625,0.02490234375,0.1123046875,0.5546875,128,6.647529622539878,validation,
block,34,0.03759765625,-0.0068359375,0.07763671875,0.46875,128,5.447380321100354,validation,
block,35,0.0,-0.038586425781249996,0.03564453125,0.421875,128,5.509092817083001,validation,
block,36,0.0048828125,-0.04443359375,0.04932861328124982,0.4375,128,5.959582874551415,validation,
block,37,0.1025390625,0.03125,0.18116455078124982,0.4765625,128,10.624116003513336,validation,
block,38,0.201171875,0.13768310546875,0.26806640625,0.625,128,8.54831812903285,validation,
block,39,0.09375,0.03564453125,0.15087890625,0.5390625,128,8.797790752723813,validation,
